Unnamed: 0,image,crop_id,particle_id,X,Y,radius_px,radius_um,overlapping,filtered,BF_px,BF_mean,BF_mean_filt,BF_sd,BF_min,BF_max,ACTB_px,ACTB_mean,ACTB_mean_filt,ACTB_sd,ACTB_min,ACTB_max,PTPRC_px,PTPRC_mean,PTPRC_mean_filt,PTPRC_sd,PTPRC_min,PTPRC_max,YAP_px,YAP_mean,YAP_mean_filt,YAP_sd,YAP_min,YAP_max,class
2576,18,2576,114,291,922,61,61.0,False,True,11678.999999999998,35569.88021234695,36097.708534067446,5544.647086447203,1974.0,65535.0,11679.0,2.322030995804435,2.322030995804435,1.0681801205768986,0.0,16.0,11679.000000000002,2.221166195735936,2.221166195735936,0.8135406699402888,0.0,7.0,11679.0,2.5444815480777465,2.5444815480777465,0.9188608819071232,1.0,6.0,Empty
2577,18,2577,116,966,681,64,64.0,False,True,12851.0,38155.656913858846,38865.919554649525,6215.755732866413,3405.0,65535.0,12851.0,1.8638238269395375,1.8638238269395375,0.7872066560224099,0.0,6.0,12851.000000000002,2.3949887168313753,2.3949887168313753,0.8391367216263496,1.0,6.0,12851.0,2.378025056415843,2.378025056415843,0.9455470167253502,0.0,8.0,Empty
2578,18,2578,117,1026,972,72,72.0,False,True,16239.0,38658.60656444362,38655.60269024785,4525.292583853247,4392.0,62031.0,16238.999999999998,2.1182338813966384,2.1182338813966384,0.8220958283943509,0.0,7.0,16239.0,2.3809347866247923,2.3809347866247923,0.7867497358530826,1.0,6.0,16238.999999999998,2.609212389925488,2.609212389925488,0.9297665861401452,0.0,6.0,Empty
2579,18,2579,119,444,393,65,65.0,False,True,13271.0,35839.398387461384,36162.35200605602,7016.510341080726,247.0,64893.0,13270.999999999998,2.246703338105644,2.246703338105644,0.8421625030177494,0.0,5.0,13271.0,2.050335317609826,2.050335317609826,0.76341522364636,1.0,6.0,13270.999999999998,2.6468992540125087,2.6468992540125087,0.9434052979488304,1.0,8.0,Empty
2580,18,2580,121,1804,423,63,63.0,True,False,12451.0,38048.609991165365,38574.75482625483,6542.030103986431,6070.0,65535.0,12451.0,2.2622279334993167,2.2622279334993167,0.8817674967528749,0.0,6.0,12451.0,1.8869167135169864,1.8869167135169864,0.7385121987210365,0.0,6.0,12450.999999999998,2.7147217090996705,2.7147217090996705,0.9850986573778544,0.0,7.0,NA
2581,18,2581,122,60,813,59,59.0,True,True,10911.0,33814.21666208414,34180.82079318013,4914.424837817325,3158.0,53050.0,10911.0,1.907249564659518,1.907249564659518,0.8175138492558884,0.0,6.0,10911.0,1.8246723490055907,1.8246723490055907,0.6494146320179093,0.0,4.0,10911.0,2.392264687013106,2.392264687013106,0.9672061711104516,0.0,7.0,Empty
2582,18,2582,123,90,58,55,55.0,False,True,9475.0,32617.435989445912,33199.697719036456,6382.655436121055,0.0,63561.0,9475.0,2.4740897097625334,2.4740897097625334,0.9199282422254352,0.0,12.0,9475.0,1.6565699208443272,1.6565699208443272,0.5882291767434605,1.0,4.0,9475.0,2.9444854881266487,3.0,1.1050758097542075,1.0,15.0,Empty
2583,18,2583,126,184,622,66,66.0,True,False,13671.000000000002,33976.933435739884,34625.830834803055,6558.48677428308,0.0,63018.0,13671.0,1.9504791163777342,1.9504791163777342,0.8165626201354207,0.0,6.0,13671.0,1.9228293467924804,1.9228293467924804,0.7557153049814237,0.0,5.0,13671.000000000002,2.3203862190037303,2.3203862190037303,0.8968735413259461,0.0,7.0,NA
2584,18,2584,127,1218,910,60,60.0,False,True,11287.0,39396.02020023036,39401.75071326676,6261.946612826569,0.0,65535.0,11287.0,2.0,2.0,0.8554620756098829,0.0,6.0,11287.0,2.504296978825197,2.504296978825197,0.8283934050965293,0.0,6.0,11287.0,2.5935146628865064,2.5935146628865064,1.0250276981575628,1.0,7.0,Empty
2585,18,2585,128,1147,508,58,58.0,True,True,10555.0,39248.07465656087,39619.98210546355,4730.240388273584,2171.0,56159.0,10555.0,2.168735196589294,2.168735196589294,0.7765196201640451,1.0,6.0,10555.0,2.1852202747513028,2.1852202747513028,0.7737335498381009,1.0,6.0,10555.0,2.5934628138323066,2.5934628138323066,0.9868173693881948,0.0,6.0,Empty
2586,18,2586,129,1629,1005,64,64.0,False,True,12851.0,38251.096412730534,38903.652910717086,6553.974337977935,493.0,65535.0,12851.0,1.6450859855264182,1.6450859855264182,0.7539090761003838,0.0,5.0,12851.0,2.3220761030270016,2.3220761030270016,0.7831550317257222,1.0,6.0,12851.000000000002,2.3643296241537617,2.3643296241537617,0.9070148593910584,0.0,6.0,Empty
2587,18,2587,130,1935,435,65,65.0,True,False,13271.0,37084.17391304348,37639.05948749237,6395.539263513927,3208.0,62475.0,13271.0,2.345791575616005,2.345791575616005,0.8119075784963175,1.0,6.0,13271.0,1.8257855474342557,1.8257855474342557,0.7138793348632398,0.0,5.0,13271.0,2.8446236154020044,2.8446236154020044,1.1053883239694822,1.0,7.0,NA
2588,18,2588,131,2005,538,66,66.0,False,True,13671.0,36396.73323092678,37230.1736950752,6718.620814588013,0.0,62377.0,13671.0,2.424987199180748,2.424987199180748,1.0796264079100948,1.0,14.0,13671.0,1.6731036500621754,1.6731036500621754,0.6582806003901105,0.0,5.0,13671.0,2.8703825616268013,2.8703825616268013,1.1411379125417662,1.0,11.0,Empty
2589,18,2589,133,1935,435,57,57.0,True,True,10187.0,37363.85402964563,37639.004172461755,4728.502062884862,4935.0,62475.0,10187.0,2.3454402670069703,2.3454402670069703,0.8150563447014176,1.0,6.0,10187.0,1.8048493177579268,1.8048493177579268,0.7128131081239022,1.0,5.0,10187.0,2.8416609404142537,2.8416609404142537,1.1063768816942623,1.0,7.0,Empty
2590,18,2590,134,633,651,64,64.0,False,True,12851.0,37401.55194148315,37234.79645879035,3491.2343092532697,23786.0,60501.0,12851.0,2.433195860244339,2.433195860244339,0.8844799452999659,0.0,7.0,12851.0,2.1066843047233683,2.1066843047233683,0.7744025496245551,1.0,6.0,12851.0,2.4897673332814567,2.4897673332814567,0.9316959285465892,1.0,7.0,Empty
2591,18,2591,135,1731,906,71,71.0,False,True,15811.000000000002,39139.56663082664,39163.008052147234,4477.591382440638,7254.0,63758.0,15811.0,1.9293529821010689,1.9293529821010689,0.8377323041303374,0.0,5.0,15811.0,2.1518563025741573,2.1518563025741573,0.7494392319937775,0.0,5.0,15811.0,2.5605591044209732,2.5605591044209732,1.0189143082524796,0.0,8.0,Empty
2592,18,2592,137,1147,508,67,67.0,True,False,14071.0,39029.42008386042,39649.236051502136,6217.438442889681,2171.0,60353.0,14071.0,2.1680761850614743,2.1680761850614743,0.7934016414258735,1.0,6.0,14070.999999999998,2.2327482055291026,2.2327482055291026,0.8005909633629701,1.0,6.0,14071.0,2.6155923530665905,2.6155923530665905,0.992679445868513,0.0,7.0,NA
2593,18,2593,138,1525,462,66,66.0,True,False,13670.999999999998,38733.94162826421,39253.89500809895,6511.7661838031945,8636.0,64203.0,13671.000000000002,2.2284397630019748,2.2284397630019748,0.8630782135148041,1.0,6.0,13670.999999999998,2.1712383878282497,2.1712383878282497,0.7805950127450653,1.0,5.0,13671.0,2.585984931607052,2.585984931607052,0.9866594129085852,0.0,7.0,NA
2594,18,2594,139,81,543,59,59.0,False,True,10910.999999999998,33725.3305838145,33751.923062696515,5381.468668957614,6366.0,65535.0,10911.0,2.063330583814499,2.063330583814499,0.8110477301285177,0.0,6.0,10911.0,1.8481349097241315,1.8481349097241315,0.6451499464725212,1.0,5.0,10911.0,2.328750801942993,2.328750801942993,0.9701705767450884,0.0,7.0,Empty
2595,18,2595,141,480,931,66,66.0,False,True,13671.0,35872.25031087704,36611.60536003533,6400.770518038814,0.0,65535.0,13670.999999999998,2.398361495135689,2.398361495135689,2.1490867512040874,0.0,26.0,13671.0,2.9654012142491406,2.9654012142491406,2.8528979574272615,1.0,37.0,13671.0,2.6762489942213445,2.6762489942213445,1.0247139237086833,1.0,8.0,Empty
2596,18,2596,142,967,315,55,55.0,False,True,9475.0,38178.39050131926,38815.86282051282,5801.595762400682,3849.0,59070.0,9475.0,2.2793667546174143,2.2793667546174143,0.8669551363819041,0.0,7.0,9475.0,2.206754617414248,2.206754617414248,0.8134728122712751,1.0,6.0,9475.0,2.6237467018469656,2.6237467018469656,0.9794542119233004,1.0,7.0,Empty
2597,18,2597,143,1525,462,59,59.0,True,True,10911.0,39220.50985244248,39442.923658491614,5374.710876880099,8636.0,64203.0,10911.0,2.265970121895335,2.265970121895335,0.8538168846427914,1.0,6.0,10911.0,2.145357895701585,2.145357895701585,0.7810104386209156,1.0,5.0,10911.0,2.6202914489964257,2.6202914489964257,0.980511570318372,0.0,7.0,Empty
2598,18,2598,144,196,621,58,58.0,True,True,10555.0,34309.38815727144,34752.971658368435,5544.393781371453,0.0,57738.0,10555.0,1.9358597820937944,1.9358597820937944,0.8041564851023786,0.0,6.0,10555.0,1.8829938417811465,1.8829938417811465,0.7281637154216274,0.0,5.0,10555.0,2.3459971577451446,2.3459971577451446,0.8916911253316574,0.0,7.0,Empty
2599,18,2599,145,1804,423,55,55.0,True,True,9475.0,39119.548073878635,38935.83258594917,4172.840075564569,20776.0,65535.0,9475.0,2.2396833773087077,2.2396833773087077,0.8794744802957595,0.0,6.0,9475.0,1.8497097625329812,1.8497097625329812,0.7195708704929272,0.0,5.0,9475.0,2.706701846965699,2.706701846965699,0.9927401078121392,0.0,7.0,Empty
2600,18,2600,146,184,622,58,58.0,True,False,10555.0,34664.413927048794,34815.76729921411,4355.183130141372,8241.0,59514.0,10555.0,1.974230222643297,1.974230222643297,0.8186012854115257,0.0,6.0,10555.0,1.8635717669351015,1.8635717669351015,0.7169559938706116,0.0,5.0,10555.0,2.285836096636665,2.285836096636665,0.8847694112478064,0.0,7.0,NA
2601,19,2601,0,1882,171,60,60.0,False,True,11287.0,36084.82076725437,35392.072036199104,6980.168837216592,5929.0,65535.0,11287.0,3.321608930628156,3.321608930628156,0.9172630224064848,1.0,7.0,11287.0,1.5551519447151592,1.5551519447151592,0.6364088353881882,0.0,5.0,11287.0,2.9230973686542034,3.0,1.0000996014893089,1.0,8.0,Empty
2602,19,2602,1,888,75,63,63.0,True,False,12451.0,37561.809091639225,37327.104072398186,7949.26785170428,0.0,65535.0,12451.0,51.12456830776646,50.08623548922056,31.61157393522963,2.0,229.0,12451.0,5.771504296843628,4.0,10.941653252570548,1.0,95.0,12451.0,37.63087302224721,38.01373965122424,18.288164222778786,2.0,137.0,NA
2603,19,2603,2,75,180,61,61.0,False,True,11679.0,31698.978508433946,31942.063614120936,7618.828303216789,0.0,65535.0,11679.0,6.209949481976197,6.0,2.9804167728567563,1.0,30.0,11679.0,2.345834403630448,2.345834403630448,2.7964935728668485,0.0,28.0,11679.0,4.453292233924137,4.0,1.6309015794271675,1.0,14.0,Nucleus
2604,19,2604,3,1434,123,63,63.0,False,True,12451.0,36792.99285197976,37060.135354190315,8134.885911111067,0.0,65535.0,12451.0,37.95662998955907,39.72678331090175,16.8317191323356,2.0,126.0,12451.0,4.028110191952454,4.028110191952454,7.737221862857058,1.0,88.0,12451.0,19.1209541402297,19.66448087431694,8.45173593168885,2.0,68.0,Nucleus
2605,19,2605,4,2002,117,62,62.0,False,True,12059.000000000002,34231.501368272664,34296.414833333336,7574.739468521807,0.0,65535.0,12059.0,6.201177543743262,6.512396694214876,1.906947664997076,1.0,12.0,12059.0,1.5489675760842525,1.5489675760842525,0.5926712378256632,0.0,4.0,12059.0,3.4983000248776848,3.4983000248776848,1.058638784086857,1.0,8.0,Empty
2606,19,2606,5,523,781,63,63.0,False,True,12451.0,35880.807244398035,35741.68941594063,6215.9979852252245,5294.0,65535.0,12451.0,2.6771343667175334,2.6771343667175334,1.0199236096300168,1.0,9.0,12451.0,2.1838406553690466,2.1838406553690466,0.8030836051333694,1.0,6.0,12451.0,2.4977110272267287,2.4977110272267287,0.970312054255744,0.0,8.0,Empty
2607,19,2607,6,1788,837,63,63.0,False,True,12451.0,35960.95076700667,36064.329280315476,6229.617597831608,1376.0,64053.0,12451.0,2.960565416432415,3.0,1.0180144966244775,1.0,7.0,12450.999999999998,2.155248574411694,2.155248574411694,0.7755450491985972,1.0,6.0,12451.0,2.821219179182395,2.821219179182395,1.041737376276977,1.0,8.0,Empty
2608,19,2608,7,1308,133,63,63.0,False,True,12451.0,37739.88049152678,37521.52638457769,6653.859935974017,423.0,65535.0,12451.0,3.8472411854469515,4.0,1.1143536297356689,1.0,8.0,12451.0,2.1701068187294195,2.1701068187294195,0.8075478089950048,0.0,6.0,12451.0,3.1556501485824437,3.0,1.0668879700940699,1.0,8.0,Empty
2609,19,2609,8,1326,264,63,63.0,False,True,12451.0,37146.46526383423,37523.10112542816,7240.040400321771,0.0,65535.0,12451.0,3.7019516504698418,3.7019516504698418,1.1893614092418323,1.0,9.0,12451.000000000002,2.0749337402618258,2.0749337402618258,0.7378761641785263,0.0,6.0,12451.0,3.012288169624929,3.0,1.0311632847738832,1.0,9.0,Empty
2610,19,2610,9,1458,622,63,63.0,False,True,12451.0,37834.05766605092,37564.669934640515,5849.976073342325,6670.0,65535.0,12451.0,2.689101277005863,2.689101277005863,0.9559199299523458,1.0,7.0,12450.999999999998,2.1398281262549195,2.1398281262549195,0.7344106657429249,1.0,5.0,12451.0,2.6289454662276124,2.6289454662276124,0.9994668908252442,1.0,7.0,Empty
2611,19,2611,10,1282,574,61,61.0,False,True,11679.0,37228.54071410224,37386.3318868252,6724.125742603664,4023.0,65535.0,11679.0,9.440534292319548,9.73286901819816,3.645927356479379,1.0,25.0,11679.0,2.0893912150012843,2.0893912150012843,1.1584271903018508,0.0,23.0,11679.0,3.3145817278876617,3.3145817278876617,1.1461497633612934,1.0,9.0,Empty
2612,19,2612,11,607,625,63,63.0,False,True,12451.0,35694.3934623725,35763.918791619304,6962.073559332507,0.0,65535.0,12451.0,3.610794313709742,3.610794313709742,1.2251189050695048,1.0,9.0,12451.000000000002,2.3257569673118623,2.3257569673118623,0.8167947241765842,0.0,8.0,12451.0,2.746687013091319,2.746687013091319,1.0099119575578424,1.0,8.0,Empty
2613,19,2613,12,1930,330,63,63.0,False,True,12451.0,34981.16046903863,34817.82181936959,6674.364592464676,0.0,65535.0,12451.0,3.0950927636334433,3.0,0.9477308335500416,1.0,7.0,12451.0,1.5622841538832222,1.5622841538832222,0.6399070689060105,0.0,5.0,12451.0,2.8992851979760665,2.8992851979760665,0.947234672548721,1.0,8.0,Empty
2614,19,2614,13,217,1087,64,64.0,False,True,12851.0,34692.167924675116,34501.47015756804,6419.7671643244275,3070.0,65535.0,12851.0,2.5585557544159987,2.5585557544159987,1.0030956207830084,0.0,8.0,12851.0,1.9625710061473816,1.9625710061473816,0.6741786839003501,0.0,5.0,12850.999999999998,2.5845459497315386,2.5845459497315386,0.9647466992581072,0.0,6.0,Empty
2615,19,2615,14,1861,435,64,64.0,False,True,12850.999999999998,35227.964594195015,35167.15790307254,7224.191181884983,0.0,65535.0,12851.0,3.036962104116411,3.0,0.987646164352898,1.0,8.0,12851.0,1.6655513189635047,1.6655513189635047,0.6668407945769733,0.0,6.0,12851.0,2.7599408606334137,2.7599408606334137,0.9884720936870108,0.0,7.0,Empty
2616,19,2616,15,1303,447,61,61.0,False,True,11679.0,37372.20241459029,37663.770054414614,6780.689234045236,0.0,65535.0,11679.0,3.1900847675314665,3.1900847675314665,1.018453411463277,1.0,7.0,11679.0,2.1658532408596627,2.1658532408596627,0.7725125263901199,1.0,6.0,11679.0,2.8349173730627624,2.8349173730627624,0.9619759778388184,1.0,7.0,Empty
2617,19,2617,16,1062,390,64,64.0,False,True,12851.0,38663.3532799004,38357.704720087815,6200.620712313261,9952.0,65535.0,12851.0,3.1269161932923506,3.0,1.0203744839624358,1.0,7.0,12851.000000000002,2.171971052836355,2.171971052836355,0.7289143708854907,1.0,5.0,12851.0,2.798770523694654,2.798770523694654,0.9427475286790576,0.0,6.0,Empty
2618,19,2618,17,1827,715,61,61.0,False,True,11679.0,35620.12732254474,35600.03639813697,6202.696415607189,1270.0,65535.0,11679.0,2.633187772925764,2.633187772925764,1.002974274474495,1.0,7.0,11679.0,1.9298741330593367,1.9298741330593367,0.7610007176177366,1.0,8.0,11679.0,2.5478208750749207,2.5478208750749207,0.9933869031156356,0.0,7.0,Empty
2619,19,2619,18,2022,246,60,60.0,False,True,11287.0,33693.631080003535,33705.98428290766,6505.963469863512,0.0,65535.0,11287.0,3.81943829184017,3.81943829184017,1.1132399569745757,1.0,9.0,11287.0,1.479046690883317,1.479046690883317,0.5836430333953536,0.0,4.0,11287.0,3.3633383538584214,3.3633383538584214,1.114867645587127,1.0,8.0,Empty
2620,19,2620,19,1704,1135,62,62.0,False,True,12059.0,35579.5432457086,35750.811394557815,6794.545744087411,1059.0,65535.0,12059.0,2.7453354341155984,2.7453354341155984,1.030383641405348,1.0,7.0,12059.0,1.9627663985405093,1.9627663985405093,0.6898192353120313,1.0,5.0,12059.0,2.6505514553445564,2.6505514553445564,0.9555778886727856,1.0,8.0,Empty
2621,19,2621,20,2070,574,62,62.0,False,True,12059.0,33818.223069906286,33504.87700625107,7004.488479558341,0.0,65535.0,12059.0,2.8670702379965167,2.8670702379965167,0.9756940622035116,1.0,7.0,12059.0,1.5540260386433369,1.5540260386433369,0.6083936233073046,0.0,4.0,12059.0,2.8765237581889047,2.8765237581889047,1.0455717684948724,1.0,8.0,Empty
2622,19,2622,21,885,361,62,62.0,False,True,12059.0,37868.43328634215,37685.39036265951,6679.540154104493,0.0,65535.0,12059.0,3.312795422506012,3.312795422506012,1.0712310304424275,1.0,8.0,12059.0,2.171738950161705,2.171738950161705,0.7540876601597237,1.0,5.0,12058.999999999998,2.781408076954972,2.781408076954972,1.0185196014445113,1.0,7.0,Empty
2623,19,2623,22,973,256,64,64.0,False,True,12851.0,37461.46019764998,37457.0386914124,6852.887140106556,2117.0,65535.0,12851.0,3.1231810754026923,3.0,0.9967656182566221,1.0,7.0,12851.0,2.1743833164734263,2.1743833164734263,0.7646683505866091,0.0,6.0,12851.0,2.650688662360906,2.650688662360906,0.9719808751587812,1.0,7.0,Empty
2624,19,2624,23,1578,490,68,68.0,False,True,14503.000000000002,37678.59491139764,37210.946188961134,6471.1814240978065,7093.0,65535.0,14503.0,3.2993173826104942,3.2993173826104942,1.1417395238502754,1.0,8.0,14503.0,1.835964972764256,1.835964972764256,0.7297218737142601,0.0,5.0,14502.999999999998,2.5621595531958907,2.5621595531958907,0.960852475323288,0.0,7.0,Empty
2625,19,2625,24,1371,1143,63,63.0,False,True,12451.0,35748.905469440215,36206.72233072917,6990.848733942165,0.0,65535.0,12451.0,3.3703317002650386,3.0,1.264460189934104,0.0,9.0,12451.000000000002,2.3738655529676334,2.3738655529676334,0.8265655774576497,1.0,6.0,12451.0,2.7934302465665413,2.7934302465665413,1.0313027986710377,0.0,8.0,Empty
2626,19,2626,25,1761,159,61,61.0,False,True,11678.999999999998,36253.94819761966,35784.492172716324,6681.926134211486,0.0,65535.0,11679.0,4.919513656991182,5.0,1.5258242488765783,1.0,10.0,11679.0,1.5684562034420757,1.5684562034420757,0.6253362322125234,0.0,5.0,11679.0,3.3534549190855376,3.3534549190855376,1.0682240733802673,1.0,8.0,Empty
2627,19,2627,26,246,346,59,59.0,False,True,10911.0,33113.83787003942,33500.930357473604,6772.589751200185,0.0,63629.0,10911.0,2.9127486023279263,2.9127486023279263,0.991252024678357,0.0,7.0,10911.0,1.7888369535331317,1.7888369535331317,0.6788016864545411,0.0,5.0,10911.0,2.64622857666575,2.64622857666575,0.9795097291490964,1.0,7.0,Empty
2628,19,2628,27,487,324,63,63.0,False,True,12451.0,35686.35796321581,35640.85816062176,6858.319854481272,0.0,65535.0,12451.0,2.997670869809654,3.0,1.000639601704307,1.0,7.0,12451.0,1.8571199100473856,1.8571199100473856,0.6852635135796113,0.0,5.0,12451.0,2.7261264155489515,2.7261264155489515,0.9242488251839444,1.0,8.0,Empty
2629,19,2629,28,63,463,61,61.0,False,True,11679.0,32649.679424608268,32290.9518744551,6168.210776490603,1270.0,65535.0,11679.0,3.2617518623169786,3.2617518623169786,1.0680591998557587,1.0,8.0,11679.0,1.902132031852042,1.902132031852042,0.6673387043688802,0.0,5.0,11679.0,2.8073465193937843,2.8073465193937843,1.0507512701645318,0.0,9.0,Empty
2630,19,2630,29,1704,718,62,62.0,False,True,12059.0,36621.968654117256,36636.046277666,6694.989041913747,1376.0,65535.0,12059.0,2.534621444564226,2.534621444564226,1.0211421059310917,1.0,8.0,12059.000000000002,2.055145534455593,2.055145534455593,0.7548020918269063,0.0,5.0,12059.0,2.691682560743013,2.691682560743013,0.9911155109871356,1.0,6.0,Empty
2631,19,2631,30,103,637,61,61.0,False,True,11679.0,32708.918058052914,32893.679066502904,6034.408470659588,0.0,65535.0,11679.0,2.537117903930131,2.537117903930131,0.9165758334985146,1.0,7.0,11679.0,1.8265262436852467,1.8265262436852467,0.6981525024397791,1.0,6.0,11679.0,2.303365014127922,2.303365014127922,0.911259860493004,0.0,7.0,Empty
2632,19,2632,31,1161,862,63,63.0,False,True,12451.0,37485.463416593055,37223.2863628993,6167.676365945824,3388.0,65535.0,12451.0,2.7028351136454902,2.7028351136454902,0.9814965454224872,0.0,8.0,12451.0,2.391775760983053,2.391775760983053,0.8375819228383803,1.0,6.0,12451.0,2.548550317243595,2.548550317243595,0.9276883533425084,0.0,7.0,Empty
2633,19,2633,32,667,741,62,62.0,True,False,12059.0,35956.47010531553,35907.992601311584,6172.708115894885,2964.0,65535.0,12059.0,2.5171241396467368,2.5171241396467368,0.9725997293075508,0.0,7.0,12059.0,2.145949083671946,2.145949083671946,0.7504389412796258,0.0,6.0,12059.0,2.5686209470105315,2.5686209470105315,0.9541250461692148,0.0,7.0,NA
2634,19,2634,33,1737,511,62,62.0,False,True,12059.0,35552.734057550384,35662.722792262415,6861.691100350079,0.0,65535.0,12059.0,2.7299112695911765,2.7299112695911765,0.9456286448072321,0.0,7.0,12059.0,1.8453437266771704,1.8453437266771704,0.7084580202238623,0.0,5.0,12059.0,2.6394394228377145,2.6394394228377145,0.9396889867742746,1.0,6.0,Empty
2635,19,2635,34,1837,957,63,63.0,False,True,12451.0,35437.93928198538,35653.026791478376,6569.801481114378,3494.0,65217.0,12451.0,29.481969319733356,26.877078690210872,23.8814346726346,2.0,171.0,12451.000000000002,4.96345675046181,3.0,9.064641598916014,1.0,71.0,12451.000000000002,18.12641554895189,17.06422364941443,10.539243726888003,2.0,86.0,Nucleus
2636,19,2636,35,1248,766,64,64.0,False,True,12851.0,37832.58431250486,37375.71529745043,6144.908540662501,7623.0,65535.0,12851.000000000002,2.5580110497237567,2.5580110497237567,1.0522680893441885,0.0,8.0,12851.0,2.1745389463854954,2.1745389463854954,0.8073040788634352,1.0,6.0,12851.0,2.512489300443545,2.512489300443545,0.9569662539076852,0.0,7.0,Empty
2637,19,2637,36,1399,382,61,61.0,False,True,11679.0,37121.16088706225,37466.72059079062,7005.286838421399,0.0,65535.0,11679.0,3.627022861546365,3.627022861546365,1.1161392818808855,1.0,9.0,11679.0,2.194965322373491,2.194965322373491,0.7623214530994132,1.0,7.0,11679.0,2.9518794417330247,3.0,0.9858557994734428,1.0,7.0,Empty
2638,19,2638,37,802,735,62,62.0,False,True,12059.0,36405.64068330707,36661.6766194332,6364.339525746441,0.0,65535.0,12059.0,2.578074467202919,2.578074467202919,0.9937712510291918,0.0,7.0,12058.999999999998,2.2323575752549965,2.2323575752549965,0.7977773083566565,1.0,5.0,12058.999999999998,2.485114851977776,2.485114851977776,0.9411789973014912,0.0,6.0,Empty
2639,19,2639,38,408,501,62,62.0,False,True,12059.0,35148.31578074467,35278.29770095654,7138.728563075083,0.0,65535.0,12059.0,3.083423169417033,3.0,1.0973086470171831,1.0,8.0,12059.0,2.115100754623103,2.115100754623103,0.7680838138198776,0.0,6.0,12059.0,2.7182187577742765,2.7182187577742765,1.0036217414743198,1.0,7.0,Empty
2640,19,2640,39,175,517,62,62.0,False,True,12059.0,33043.10465212703,33351.68353791828,7609.482973030185,0.0,65535.0,12059.0,28.57591840119413,29.104048429814604,14.622823075522847,1.0,101.0,12059.0,25.961356663073225,26.699721448467965,13.242111283833106,1.0,109.0,12059.0,5.52060701550709,5.0,3.0447586984340376,1.0,25.0,Nucleus
2641,19,2641,40,343,963,63,63.0,False,True,12451.0,35160.40061039274,35218.96784198498,6487.027477375903,0.0,65535.0,12451.000000000002,2.486547265279897,2.486547265279897,0.9661567637874418,0.0,7.0,12451.0,2.265440526865312,2.265440526865312,0.8086413394670843,1.0,7.0,12450.999999999998,2.426793028672396,2.426793028672396,0.9196287066673416,0.0,6.0,Empty
2642,19,2642,41,1054,795,61,61.0,False,True,11679.0,37426.299597568286,37557.20411006618,6516.11717961259,2012.0,65535.0,11679.0,2.4901104546622137,2.4901104546622137,0.8727892580236303,0.0,6.0,11679.0,2.370065930302252,2.370065930302252,0.7905260939401341,1.0,6.0,11679.0,2.5278705368610326,2.5278705368610326,0.9536154850807071,1.0,7.0,Empty
2643,19,2643,42,1149,988,62,62.0,False,True,12058.999999999998,36780.83389999171,36723.09319300628,6261.586450006886,3282.0,63947.0,12059.0,2.633137076042789,2.633137076042789,0.993093257017454,0.0,7.0,12059.000000000002,2.4391740608674017,2.4391740608674017,0.7575330931604833,1.0,5.0,12059.0,2.5974790612820295,2.5974790612820295,0.9799449867643499,0.0,7.0,Empty
2644,19,2644,43,1950,1029,64,64.0,False,True,12851.0,34205.24153762353,34565.73079335215,7032.06140100106,0.0,65535.0,12851.0,2.8379114465800326,2.8379114465800326,1.0345133379193638,1.0,8.0,12851.0,1.5876585479729204,1.5876585479729204,0.6609488399669476,0.0,5.0,12851.0,2.5510077036806478,2.5510077036806478,1.045658843109383,0.0,9.0,Empty
2645,19,2645,44,1452,498,61,61.0,False,True,11679.0,36573.77446699204,36993.70275387263,7857.962732552629,0.0,65535.0,11679.0,29.194194708451064,27.891014818983308,20.55361768976701,1.0,156.0,11679.0,3.598510146416645,3.0,3.6667454483656914,1.0,35.0,11679.0,15.119530781745011,14.722466081404631,8.993500402679404,1.0,65.0,Nucleus
2646,19,2646,45,1342,687,63,63.0,False,True,12450.999999999998,36566.712071319576,36982.97374035779,7120.7484645864315,0.0,65535.0,12451.0,3.2383744277568067,3.0,1.1530708127806493,1.0,8.0,12451.0,2.2589350252991727,2.2589350252991727,0.7359201491065541,1.0,5.0,12451.0,2.667657216287848,2.667657216287848,0.998704709299866,1.0,9.0,Empty
2647,19,2647,46,313,246,62,62.0,False,True,12059.0,33879.216518782654,34055.57188125417,7216.3028280289645,0.0,65535.0,12059.0,3.022721618708019,3.0,0.9948775959904472,1.0,8.0,12059.0,1.7677253503607264,1.7677253503607264,0.6284304615802055,0.0,5.0,12059.0,2.7246869558006472,2.7246869558006472,0.9505547061472756,1.0,7.0,Empty
2648,19,2648,47,1419,997,63,63.0,False,True,12451.0,36589.058388884434,36569.696803358085,6239.63342148265,3811.0,65535.0,12451.0,2.8067625090354187,2.8067625090354187,0.9598422435476216,1.0,8.0,12451.0,2.38197735121677,2.38197735121677,0.7994313554885281,1.0,6.0,12451.0,2.6522367681310737,2.6522367681310737,1.0567461042320134,1.0,8.0,Empty
2649,19,2649,48,715,570,62,62.0,False,True,12059.000000000002,35825.299029770285,36095.90428380187,6733.182598637941,0.0,65535.0,12059.0,2.9214694419106064,3.0,1.027712515477765,0.0,8.0,12059.0,2.2151090471846757,2.2151090471846757,0.7562113708588907,1.0,6.0,12059.0,2.7051994361058127,2.7051994361058127,0.960751633573627,1.0,6.0,Empty
